trip_id,start_time,end_time,headway_secs
20N-GLOBAUX-10-S_1_3,05:30:00,06:10:00,480
20N-GLOBAUX-10-S_1_3,06:10:00,06:16:30,390
20N-GLOBAUX-10-S_1_3,06:16:30,06:51:30,300
20N-GLOBAUX-10-S_1_3,06:51:30,07:15:30,240
20N-GLOBAUX-10-S_1_3,07:15:30,07:27:00,230
20N-GLOBAUX-10-S_1_3,07:27:00,07:41:20,215
20N-GLOBAUX-10-S_1_3,07:41:20,07:44:50,210
20N-GLOBAUX-10-S_1_3,07:44:50,08:30:20,195
20N-GLOBAUX-10-S_1_3,08:30:20,08:37:20,210
20N-GLOBAUX-10-S_1_3,08:37:20,08:40:55,215
20N-GLOBAUX-10-S_1_3,08:40:55,08:44:35,220
20N-GLOBAUX-10-S_1_3,08:44:35,08:53:55,280
20N-GLOBAUX-10-S_1_3,08:53:55,09:12:55,285
20N-GLOBAUX-10-S_1_3,09:12:55,15:32:55,300
20N-GLOBAUX-10-S_1_3,15:32:55,15:37:25,270
20N-GLOBAUX-10-S_1_3,15:37:25,15:57:25,240
20N-GLOBAUX-10-S_1_3,15:57:25,16:01:20,235
20N-GLOBAUX-10-S_1_3,16:01:20,16:51:10,230
20N-GLOBAUX-10-S_1_3,16:51:10,18:03:10,240
20N-GLOBAUX-10-S_1_3,18:03:10,18:07:20,250
20N-GLOBAUX-10-S_1_3,18:07:20,18:34:20,270
20N-GLOBAUX-10-S_1_3,18:34:20,19:02:50,285
20N-GLOBAUX-10-S_1_3,19:02:50,22:42:50,300
20N-GLOBAUX-10-S_1_3,22:42:50,22:49:00,370
20N-GLOBAUX-10-S_1_3,22:49:00,22:56:00,420
20N-GLOBAUX-10-S_1_3,22:56:00,23:10:30,435
20N-GLOBAUX-10-S_1_3,23:10:30,23:18:00,450
20N-GLOBAUX-10-S_1_3,23:18:00,24:38:00,480
20N-GLOBAUX-10-S_1_2,05:30:00,06:02:00,480
20N-GLOBAUX-10-S_1_2,06:02:00,06:09:00,420
20N-GLOBAUX-10-S_1_2,06:09:00,06:15:00,360
20N-GLOBAUX-10-S_1_2,06:15:00,06:40:00,300
20N-GLOBAUX-10-S_1_2,06:40:00,06:44:30,270
20N-GLOBAUX-10-S_1_2,06:44:30,06:57:00,250
20N-GLOBAUX-10-S_1_2,06:57:00,07:08:30,230
20N-GLOBAUX-10-S_1_2,07:08:30,07:30:30,220
20N-GLOBAUX-10-S_1_2,07:30:30,07:48:25,215
20N-GLOBAUX-10-S_1_2,07:48:25,08:30:25,210
20N-GLOBAUX-10-S_1_2,08:30:25,08:39:55,285
20N-GLOBAUX-10-S_1_2,08:39:55,08:44:50,295
20N-GLOBAUX-10-S_1_2,08:44:50,15:24:50,300
20N-GLOBAUX-10-S_1_2,15:24:50,15:29:20,270
20N-GLOBAUX-10-S_1_2,15:29:20,15:41:20,240
20N-GLOBAUX-10-S_1_2,15:41:20,16:04:20,230
20N-GLOBAUX-10-S_1_2,16:04:20,16:11:30,215
20N-GLOBAUX-10-S_1_2,16:11:30,16:28:35,205
20N-GLOBAUX-10-S_1_2,16:28:35,16:31:55,200
20N-GLOBAUX-10-S_1_2,16:31:55,17:06:45,190
20N-GLOBAUX-10-S_1_2,17:06:45,17:10:00,195
20N-GLOBAUX-10-S_1_2,17:10:00,17:13:30,210
20N-GLOBAUX-10-S_1_2,17:13:30,17:25:00,230
20N-GLOBAUX-10-S_1_2,17:25:00,17:53:00,240
20N-GLOBAUX-10-S_1_2,17:53:00,18:20:00,270
20N-GLOBAUX-10-S_1_2,18:20:00,22:30:00,300
20N-GLOBAUX-10-S_1_2,22:30:00,22:35:30,330
20N-GLOBAUX-10-S_1_2,22:35:30,23:23:00,475
20N-GLOBAUX-10-S_1_2,23:23:00,24:35:00,480
20N-GLOBAUX-10-S_2_1,05:29:55,05:49:25,390
20N-GLOBAUX-10-S_2_1,05:49:25,06:20:40,375
20N-GLOBAUX-10-S_2_1,06:20:40,06:30:30,295
20N-GLOBAUX-10-S_2_1,06:30:30,06:40:20,285
20N-GLOBAUX-10-S_2_1,06:40:20,06:44:35,255
20N-GLOBAUX-10-S_2_1,06:44:35,07:12:35,240
20N-GLOBAUX-10-S_2_1,07:12:35,07:23:35,220
20N-GLOBAUX-10-S_2_1,07:23:35,07:34:05,210
20N-GLOBAUX-10-S_2_1,07:34:05,07:40:35,195
20N-GLOBAUX-10-S_2_1,07:40:35,08:18:30,175
20N-GLOBAUX-10-S_2_1,08:18:30,08:30:50,185
20N-GLOBAUX-10-S_2_1,08:30:50,08:42:05,225
20N-GLOBAUX-10-S_2_1,08:42:05,09:14:05,240
20N-GLOBAUX-10-S_2_1,09:14:05,09:24:05,300
20N-GLOBAUX-10-S_2_1,09:24:05,09:29:25,320
20N-GLOBAUX-10-S_2_1,09:29:25,13:59:10,360
20N-GLOBAUX-10-S_2_1,13:59:10,14:13:55,295
20N-GLOBAUX-10-S_2_1,14:13:55,14:37:40,285
20N-GLOBAUX-10-S_2_1,14:37:40,14:46:40,270
20N-GLOBAUX-10-S_2_1,14:46:40,14:50:50,250
20N-GLOBAUX-10-S_2_1,14:50:50,15:05:30,220
20N-GLOBAUX-10-S_2_1,15:05:30,15:26:40,210
20N-GLOBAUX-10-S_2_1,15:26:40,15:52:40,195
20N-GLOBAUX-10-S_2_1,15:52:40,15:55:50,190
20N-GLOBAUX-10-S_2_1,15:55:50,16:13:50,180
20N-GLOBAUX-10-S_2_1,16:13:50,16:44:35,205
20N-GLOBAUX-10-S_2_1,16:44:35,17:03:20,225
20N-GLOBAUX-10-S_2_1,17:03:20,17:24:35,255
20N-GLOBAUX-10-S_2_1,17:24:35,17:29:05,270
20N-GLOBAUX-10-S_2_1,17:29:05,18:24:05,300
20N-GLOBAUX-10-S_2_1,18:24:05,18:35:00,330
20N-GLOBAUX-10-S_2_1,18:35:00,22:34:45,300
20N-GLOBAUX-10-S_2_1,22:34:45,22:55:00,405
20N-GLOBAUX-10-S_2_1,22:55:00,24:30:20,440
20N-GLOBAUX-10-S_2_1,24:30:20,24:38:50,510
20N-GLOBAUX-10-S_2_0,05:30:00,05:36:50,410
20N-GLOBAUX-10-S_2_0,05:36:50,06:35:20,390
20N-GLOBAUX-10-S_2_0,06:35:20,06:41:20,360
20N-GLOBAUX-10-S_2_0,06:41:20,07:03:20,330
20N-GLOBAUX-10-S_2_0,07:03:20,07:26:40,280
20N-GLOBAUX-10-S_2_0,07:26:40,07:30:55,255
20N-GLOBAUX-10-S_2_0,07:30:55,07:58:55,240
20N-GLOBAUX-10-S_2_0,07:58:55,08:09:55,220
20N-GLOBAUX-10-S_2_0,08:09:55,08:20:25,210
20N-GLOBAUX-10-S_2_0,08:20:25,08:26:55,195
20N-GLOBAUX-10-S_2_0,08:26:55,09:04:50,175
20N-GLOBAUX-10-S_2_0,09:04:50,09:17:10,185
20N-GLOBAUX-10-S_2_0,09:17:10,09:53:10,240
20N-GLOBAUX-10-S_2_0,09:53:10,09:58:40,330
20N-GLOBAUX-10-S_2_0,09:58:40,10:28:40,360
20N-GLOBAUX-10-S_2_0,10:28:40,10:39:00,310
20N-GLOBAUX-10-S_2_0,10:39:00,14:33:00,360
20N-GLOBAUX-10-S_2_0,14:33:00,14:38:35,335
20N-GLOBAUX-10-S_2_0,14:38:35,15:32:35,270
20N-GLOBAUX-10-S_2_0,15:32:35,15:40:35,240
20N-GLOBAUX-10-S_2_0,15:40:35,15:58:55,220
20N-GLOBAUX-10-S_2_0,15:58:55,16:09:25,210
20N-GLOBAUX-10-S_2_0,16:09:25,16:38:40,195
20N-GLOBAUX-10-S_2_0,16:38:40,16:41:50,190
20N-GLOBAUX-10-S_2_0,16:41:50,16:59:50,180
20N-GLOBAUX-10-S_2_0,16:59:50,17:20:20,205
20N-GLOBAUX-10-S_2_0,17:20:20,17:46:35,225
20N-GLOBAUX-10-S_2_0,17:46:35,18:04:35,270
20N-GLOBAUX-10-S_2_0,18:04:35,23:19:35,300
20N-GLOBAUX-10-S_2_0,23:19:35,23:39:05,390
20N-GLOBAUX-10-S_2_0,23:39:05,23:46:00,415
20N-GLOBAUX-10-S_2_0,23:46:00,24:30:00,440
20N-GLOBAUX-10-S_4_0,05:30:00,06:50:00,600
20N-GLOBAUX-10-S_4_0,06:50:00,07:00:00,300
20N-GLOBAUX-10-S_4_0,07:00:00,08:54:00,285
20N-GLOBAUX-10-S_4_0,08:54:00,08:59:00,300
20N-GLOBAUX-10-S_4_0,08:59:00,09:04:30,330
20N-GLOBAUX-10-S_4_0,09:04:30,09:12:10,460
20N-GLOBAUX-10-S_4_0,09:12:10,09:20:00,470
20N-GLOBAUX-10-S_4_0,09:20:00,15:10:00,600
20N-GLOBAUX-10-S_4_0,15:10:00,15:16:00,360
20N-GLOBAUX-10-S_4_0,15:16:00,18:21:15,285
20N-GLOBAUX-10-S_4_0,18:21:15,19:13:15,390
20N-GLOBAUX-10-S_4_0,19:13:15,19:20:00,405
20N-GLOBAUX-10-S_4_0,19:20:00,24:40:00,600
20N-GLOBAUX-10-S_4_0,24:40:00,24:48:30,510
20N-GLOBAUX-10-S_4_0,24:48:30,25:00:00,690
20N-GLOBAUX-10-S_4_1,05:30:00,06:40:00,600
20N-GLOBAUX-10-S_4_1,06:40:00,07:00:00,300
20N-GLOBAUX-10-S_4_1,07:00:00,08:49:15,285
20N-GLOBAUX-10-S_4_1,08:49:15,08:54:45,330
20N-GLOBAUX-10-S_4_1,08:54:45,09:02:25,460
20N-GLOBAUX-10-S_4_1,09:02:25,09:10:10,465
20N-GLOBAUX-10-S_4_1,09:10:10,09:20:00,590
20N-GLOBAUX-10-S_4_1,09:20:00,15:00:00,600
20N-GLOBAUX-10-S_4_1,15:00:00,15:06:00,360
20N-GLOBAUX-10-S_4_1,15:06:00,15:16:00,300
20N-GLOBAUX-10-S_4_1,15:16:00,18:11:45,285
20N-GLOBAUX-10-S_4_1,18:11:45,19:10:15,390
20N-GLOBAUX-10-S_4_1,19:10:15,19:20:00,585
20N-GLOBAUX-10-S_4_1,19:20:00,25:00:00,600
20N-GLOBAUX-10-S_5_3,05:30:00,06:02:00,480
20N-GLOBAUX-10-S_5_3,06:02:00,06:17:00,450
20N-GLOBAUX-10-S_5_3,06:17:00,06:24:20,440
20N-GLOBAUX-10-S_5_3,06:24:20,09:04:20,300
20N-GLOBAUX-10-S_5_3,09:04:20,09:10:45,385
20N-GLOBAUX-10-S_5_3,09:10:45,09:24:45,420
20N-GLOBAUX-10-S_5_3,09:24:45,15:08:45,480
20N-GLOBAUX-10-S_5_3,15:08:45,15:14:45,360
20N-GLOBAUX-10-S_5_3,15:14:45,15:20:35,350
20N-GLOBAUX-10-S_5_3,15:20:35,22:35:35,300
20N-GLOBAUX-10-S_5_3,22:35:35,22:47:35,360
20N-GLOBAUX-10-S_5_3,22:47:35,22:54:30,415
20N-GLOBAUX-10-S_5_3,22:54:30,23:01:30,420
20N-GLOBAUX-10-S_5_3,23:01:30,23:09:00,450
20N-GLOBAUX-10-S_5_3,23:09:00,24:45:00,480
20N-GLOBAUX-10-S_5_2,05:30:00,06:18:00,480
20N-GLOBAUX-10-S_5_2,06:18:00,06:24:25,385
20N-GLOBAUX-10-S_5_2,06:24:25,06:29:55,330
20N-GLOBAUX-10-S_5_2,06:29:55,09:04:55,300
20N-GLOBAUX-10-S_5_2,09:04:55,09:11:20,385
20N-GLOBAUX-10-S_5_2,09:11:20,09:25:20,420
20N-GLOBAUX-10-S_5_2,09:25:20,15:01:20,480
20N-GLOBAUX-10-S_5_2,15:01:20,15:08:20,420
20N-GLOBAUX-10-S_5_2,15:08:20,15:14:50,390
20N-GLOBAUX-10-S_5_2,15:14:50,15:20:50,360
20N-GLOBAUX-10-S_5_2,15:20:50,22:40:50,300
20N-GLOBAUX-10-S_5_2,22:40:50,22:46:50,360
20N-GLOBAUX-10-S_5_2,22:46:50,22:54:00,430
20N-GLOBAUX-10-S_5_2,22:54:00,23:09:00,450
20N-GLOBAUX-10-S_5_2,23:09:00,24:45:00,480
20N-GLOBAUX-11-S_1_3,05:30:00,06:10:00,480
20N-GLOBAUX-11-S_1_3,06:10:00,06:16:30,390
20N-GLOBAUX-11-S_1_3,06:16:30,06:51:30,300
20N-GLOBAUX-11-S_1_3,06:51:30,07:15:30,240
20N-GLOBAUX-11-S_1_3,07:15:30,07:27:00,230
20N-GLOBAUX-11-S_1_3,07:27:00,07:41:20,215
20N-GLOBAUX-11-S_1_3,07:41:20,07:44:50,210
20N-GLOBAUX-11-S_1_3,07:44:50,08:30:20,195
20N-GLOBAUX-11-S_1_3,08:30:20,08:37:20,210
20N-GLOBAUX-11-S_1_3,08:37:20,08:40:55,215
20N-GLOBAUX-11-S_1_3,08:40:55,08:44:35,220
20N-GLOBAUX-11-S_1_3,08:44:35,08:53:55,280
20N-GLOBAUX-11-S_1_3,08:53:55,09:12:55,285
20N-GLOBAUX-11-S_1_3,09:12:55,15:32:55,300
20N-GLOBAUX-11-S_1_3,15:32:55,15:37:25,270
20N-GLOBAUX-11-S_1_3,15:37:25,15:57:25,240
20N-GLOBAUX-11-S_1_3,15:57:25,16:01:20,235
20N-GLOBAUX-11-S_1_3,16:01:20,16:51:10,230
20N-GLOBAUX-11-S_1_3,16:51:10,18:03:10,240
20N-GLOBAUX-11-S_1_3,18:03:10,18:07:20,250
20N-GLOBAUX-11-S_1_3,18:07:20,18:34:20,270
20N-GLOBAUX-11-S_1_3,18:34:20,19:02:50,285
20N-GLOBAUX-11-S_1_3,19:02:50,22:42:50,300
20N-GLOBAUX-11-S_1_3,22:42:50,22:49:00,370
20N-GLOBAUX-11-S_1_3,22:49:00,22:56:00,420
20N-GLOBAUX-11-S_1_3,22:56:00,23:10:30,435
20N-GLOBAUX-11-S_1_3,23:10:30,23:18:00,450
20N-GLOBAUX-11-S_1_3,23:18:00,24:38:00,480
20N-GLOBAUX-11-S_1_2,05:30:00,06:02:00,480
20N-GLOBAUX-11-S_1_2,06:02:00,06:09:00,420
20N-GLOBAUX-11-S_1_2,06:09:00,06:15:00,360
20N-GLOBAUX-11-S_1_2,06:15:00,06:40:00,300
20N-GLOBAUX-11-S_1_2,06:40:00,06:44:30,270
20N-GLOBAUX-11-S_1_2,06:44:30,06:57:00,250
20N-GLOBAUX-11-S_1_2,06:57:00,07:08:30,230
20N-GLOBAUX-11-S_1_2,07:08:30,07:30:30,220
20N-GLOBAUX-11-S_1_2,07:30:30,07:48:25,215
20N-GLOBAUX-11-S_1_2,07:48:25,08:30:25,210
20N-GLOBAUX-11-S_1_2,08:30:25,08:39:55,285
20N-GLOBAUX-11-S_1_2,08:39:55,08:44:50,295
20N-GLOBAUX-11-S_1_2,08:44:50,15:24:50,300
20N-GLOBAUX-11-S_1_2,15:24:50,15:29:20,270
20N-GLOBAUX-11-S_1_2,15:29:20,15:41:20,240
20N-GLOBAUX-11-S_1_2,15:41:20,16:04:20,230
20N-GLOBAUX-11-S_1_2,16:04:20,16:11:30,215
20N-GLOBAUX-11-S_1_2,16:11:30,16:28:35,205
20N-GLOBAUX-11-S_1_2,16:28:35,16:31:55,200
20N-GLOBAUX-11-S_1_2,16:31:55,17:06:45,190
20N-GLOBAUX-11-S_1_2,17:06:45,17:10:00,195
20N-GLOBAUX-11-S_1_2,17:10:00,17:13:30,210
20N-GLOBAUX-11-S_1_2,17:13:30,17:25:00,230
20N-GLOBAUX-11-S_1_2,17:25:00,17:53:00,240
20N-GLOBAUX-11-S_1_2,17:53:00,18:20:00,270
20N-GLOBAUX-11-S_1_2,18:20:00,22:30:00,300
20N-GLOBAUX-11-S_1_2,22:30:00,22:35:30,330
20N-GLOBAUX-11-S_1_2,22:35:30,23:23:00,475
20N-GLOBAUX-11-S_1_2,23:23:00,24:35:00,480
20N-GLOBAUX-11-S_2_1,05:29:55,05:49:25,390
20N-GLOBAUX-11-S_2_1,05:49:25,06:20:40,375
20N-GLOBAUX-11-S_2_1,06:20:40,06:30:30,295
20N-GLOBAUX-11-S_2_1,06:30:30,06:40:20,285
20N-GLOBAUX-11-S_2_1,06:40:20,06:44:35,255
20N-GLOBAUX-11-S_2_1,06:44:35,07:12:35,240
20N-GLOBAUX-11-S_2_1,07:12:35,07:23:35,220
20N-GLOBAUX-11-S_2_1,07:23:35,07:34:05,210
20N-GLOBAUX-11-S_2_1,07:34:05,07:40:35,195
20N-GLOBAUX-11-S_2_1,07:40:35,08:18:30,175
20N-GLOBAUX-11-S_2_1,08:18:30,08:30:50,185
20N-GLOBAUX-11-S_2_1,08:30:50,08:42:05,225
20N-GLOBAUX-11-S_2_1,08:42:05,09:14:05,240
20N-GLOBAUX-11-S_2_1,09:14:05,09:24:05,300
20N-GLOBAUX-11-S_2_1,09:24:05,09:29:25,320
20N-GLOBAUX-11-S_2_1,09:29:25,13:59:10,360
20N-GLOBAUX-11-S_2_1,13:59:10,14:13:55,295
20N-GLOBAUX-11-S_2_1,14:13:55,14:37:40,285
20N-GLOBAUX-11-S_2_1,14:37:40,14:46:40,270
20N-GLOBAUX-11-S_2_1,14:46:40,14:50:50,250
20N-GLOBAUX-11-S_2_1,14:50:50,15:05:30,220
20N-GLOBAUX-11-S_2_1,15:05:30,15:26:40,210
20N-GLOBAUX-11-S_2_1,15:26:40,15:52:40,195
20N-GLOBAUX-11-S_2_1,15:52:40,15:55:50,190
20N-GLOBAUX-11-S_2_1,15:55:50,16:13:50,180
20N-GLOBAUX-11-S_2_1,16:13:50,16:44:35,205
20N-GLOBAUX-11-S_2_1,16:44:35,17:03:20,225
20N-GLOBAUX-11-S_2_1,17:03:20,17:24:35,255
20N-GLOBAUX-11-S_2_1,17:24:35,17:29:05,270
20N-GLOBAUX-11-S_2_1,17:29:05,18:24:05,300
20N-GLOBAUX-11-S_2_1,18:24:05,18:35:00,330
20N-GLOBAUX-11-S_2_1,18:35:00,22:34:45,300
20N-GLOBAUX-11-S_2_1,22:34:45,22:55:00,405
20N-GLOBAUX-11-S_2_1,22:55:00,24:30:20,440
20N-GLOBAUX-11-S_2_1,24:30:20,24:38:50,510
20N-GLOBAUX-11-S_2_0,05:30:00,05:36:50,410
20N-GLOBAUX-11-S_2_0,05:36:50,06:35:20,390
20N-GLOBAUX-11-S_2_0,06:35:20,06:41:20,360
20N-GLOBAUX-11-S_2_0,06:41:20,07:03:20,330
20N-GLOBAUX-11-S_2_0,07:03:20,07:26:40,280
20N-GLOBAUX-11-S_2_0,07:26:40,07:30:55,255
20N-GLOBAUX-11-S_2_0,07:30:55,07:58:55,240
20N-GLOBAUX-11-S_2_0,07:58:55,08:09:55,220
20N-GLOBAUX-11-S_2_0,08:09:55,08:20:25,210
20N-GLOBAUX-11-S_2_0,08:20:25,08:26:55,195
20N-GLOBAUX-11-S_2_0,08:26:55,09:04:50,175
20N-GLOBAUX-11-S_2_0,09:04:50,09:17:10,185
20N-GLOBAUX-11-S_2_0,09:17:10,09:53:10,240
20N-GLOBAUX-11-S_2_0,09:53:10,09:58:40,330
20N-GLOBAUX-11-S_2_0,09:58:40,10:28:40,360
20N-GLOBAUX-11-S_2_0,10:28:40,10:39:00,310
20N-GLOBAUX-11-S_2_0,10:39:00,14:33:00,360
20N-GLOBAUX-11-S_2_0,14:33:00,14:38:35,335
20N-GLOBAUX-11-S_2_0,14:38:35,15:32:35,270
20N-GLOBAUX-11-S_2_0,15:32:35,15:40:35,240
20N-GLOBAUX-11-S_2_0,15:40:35,15:58:55,220
20N-GLOBAUX-11-S_2_0,15:58:55,16:09:25,210
20N-GLOBAUX-11-S_2_0,16:09:25,16:38:40,195
20N-GLOBAUX-11-S_2_0,16:38:40,16:41:50,190
20N-GLOBAUX-11-S_2_0,16:41:50,16:59:50,180
20N-GLOBAUX-11-S_2_0,16:59:50,17:20:20,205
20N-GLOBAUX-11-S_2_0,17:20:20,17:46:35,225
20N-GLOBAUX-11-S_2_0,17:46:35,18:04:35,270
20N-GLOBAUX-11-S_2_0,18:04:35,23:19:35,300
20N-GLOBAUX-11-S_2_0,23:19:35,23:39:05,390
20N-GLOBAUX-11-S_2_0,23:39:05,23:46:00,415
20N-GLOBAUX-11-S_2_0,23:46:00,24:30:00,440
20N-GLOBAUX-11-S_4_0,05:30:00,06:50:00,600
20N-GLOBAUX-11-S_4_0,06:50:00,07:00:00,300
20N-GLOBAUX-11-S_4_0,07:00:00,08:54:00,285
20N-GLOBAUX-11-S_4_0,08:54:00,08:59:00,300
20N-GLOBAUX-11-S_4_0,08:59:00,09:04:30,330
20N-GLOBAUX-11-S_4_0,09:04:30,09:12:10,460
20N-GLOBAUX-11-S_4_0,09:12:10,09:20:00,470
20N-GLOBAUX-11-S_4_0,09:20:00,15:10:00,600
20N-GLOBAUX-11-S_4_0,15:10:00,15:16:00,360
20N-GLOBAUX-11-S_4_0,15:16:00,18:21:15,285
20N-GLOBAUX-11-S_4_0,18:21:15,19:13:15,390
20N-GLOBAUX-11-S_4_0,19:13:15,19:20:00,405
20N-GLOBAUX-11-S_4_0,19:20:00,24:40:00,600
20N-GLOBAUX-11-S_4_0,24:40:00,24:48:30,510
20N-GLOBAUX-11-S_4_0,24:48:30,25:00:00,690
20N-GLOBAUX-11-S_4_1,05:30:00,06:40:00,600
20N-GLOBAUX-11-S_4_1,06:40:00,07:00:00,300
20N-GLOBAUX-11-S_4_1,07:00:00,08:49:15,285
20N-GLOBAUX-11-S_4_1,08:49:15,08:54:45,330
20N-GLOBAUX-11-S_4_1,08:54:45,09:02:25,460
20N-GLOBAUX-11-S_4_1,09:02:25,09:10:10,465
20N-GLOBAUX-11-S_4_1,09:10:10,09:20:00,590
20N-GLOBAUX-11-S_4_1,09:20:00,15:00:00,600
20N-GLOBAUX-11-S_4_1,15:00:00,15:06:00,360
20N-GLOBAUX-11-S_4_1,15:06:00,15:16:00,300
20N-GLOBAUX-11-S_4_1,15:16:00,18:11:45,285
20N-GLOBAUX-11-S_4_1,18:11:45,19:10:15,390
20N-GLOBAUX-11-S_4_1,19:10:15,19:20:00,585
20N-GLOBAUX-11-S_4_1,19:20:00,25:00:00,600
20N-GLOBAUX-11-S_5_3,05:30:00,06:02:00,480
20N-GLOBAUX-11-S_5_3,06:02:00,06:17:00,450
20N-GLOBAUX-11-S_5_3,06:17:00,06:24:20,440
20N-GLOBAUX-11-S_5_3,06:24:20,09:04:20,300
20N-GLOBAUX-11-S_5_3,09:04:20,09:10:45,385
20N-GLOBAUX-11-S_5_3,09:10:45,09:24:45,420
20N-GLOBAUX-11-S_5_3,09:24:45,15:08:45,480
20N-GLOBAUX-11-S_5_3,15:08:45,15:14:45,360
20N-GLOBAUX-11-S_5_3,15:14:45,15:20:35,350
20N-GLOBAUX-11-S_5_3,15:20:35,22:35:35,300
20N-GLOBAUX-11-S_5_3,22:35:35,22:47:35,360
20N-GLOBAUX-11-S_5_3,22:47:35,22:54:30,415
20N-GLOBAUX-11-S_5_3,22:54:30,23:01:30,420
20N-GLOBAUX-11-S_5_3,23:01:30,23:09:00,450
20N-GLOBAUX-11-S_5_3,23:09:00,24:45:00,480
20N-GLOBAUX-11-S_5_2,05:30:00,06:18:00,480
20N-GLOBAUX-11-S_5_2,06:18:00,06:24:25,385
20N-GLOBAUX-11-S_5_2,06:24:25,06:29:55,330
20N-GLOBAUX-11-S_5_2,06:29:55,09:04:55,300
20N-GLOBAUX-11-S_5_2,09:04:55,09:11:20,385
20N-GLOBAUX-11-S_5_2,09:11:20,09:25:20,420
20N-GLOBAUX-11-S_5_2,09:25:20,15:01:20,480
20N-GLOBAUX-11-S_5_2,15:01:20,15:08:20,420
20N-GLOBAUX-11-S_5_2,15:08:20,15:14:50,390
20N-GLOBAUX-11-S_5_2,15:14:50,15:20:50,360
20N-GLOBAUX-11-S_5_2,15:20:50,22:40:50,300
20N-GLOBAUX-11-S_5_2,22:40:50,22:46:50,360
20N-GLOBAUX-11-S_5_2,22:46:50,22:54:00,430
20N-GLOBAUX-11-S_5_2,22:54:00,23:09:00,450
20N-GLOBAUX-11-S_5_2,23:09:00,24:45:00,480
20N-GLOBAUX-10-A_1_3,05:30:00,07:25:30,630
20N-GLOBAUX-10-A_1_3,07:25:30,08:12:10,560
20N-GLOBAUX-10-A_1_3,08:12:10,10:43:40,505
20N-GLOBAUX-10-A_1_3,10:43:40,12:00:20,460
20N-GLOBAUX-10-A_1_3,12:00:20,12:07:20,420
20N-GLOBAUX-10-A_1_3,12:07:20,18:24:20,390
20N-GLOBAUX-10-A_1_3,18:24:20,18:31:20,420
20N-GLOBAUX-10-A_1_3,18:31:20,19:25:00,460
20N-GLOBAUX-10-A_1_3,19:25:00,21:22:50,505
20N-GLOBAUX-10-A_1_3,21:22:50,24:01:30,560
20N-GLOBAUX-10-A_1_3,24:01:30,24:12:00,630
20N-GLOBAUX-10-A_1_3,24:12:00,24:23:00,660
20N-GLOBAUX-10-A_1_3,24:23:00,25:08:00,675
20N-GLOBAUX-10-A_1_2,05:30:00,08:07:30,630
20N-GLOBAUX-10-A_1_2,08:07:30,08:54:10,560
20N-GLOBAUX-10-A_1_2,08:54:10,09:02:45,515
20N-GLOBAUX-10-A_1_2,09:02:45,10:01:40,505
20N-GLOBAUX-10-A_1_2,10:01:40,12:04:20,460
20N-GLOBAUX-10-A_1_2,12:04:20,18:27:50,390
20N-GLOBAUX-10-A_1_2,18:27:50,18:35:20,450
20N-GLOBAUX-10-A_1_2,18:35:20,20:07:20,460
20N-GLOBAUX-10-A_1_2,20:07:20,20:15:35,495
20N-GLOBAUX-10-A_1_2,20:15:35,22:05:00,505
20N-GLOBAUX-10-A_1_2,22:05:00,22:14:10,550
20N-GLOBAUX-10-A_1_2,22:14:10,23:19:30,560
20N-GLOBAUX-10-A_1_2,23:19:30,24:54:00,630
20N-GLOBAUX-10-A_1_2,24:54:00,25:05:00,660
20N-GLOBAUX-10-A_2_1,05:29:59,06:17:54,575
20N-GLOBAUX-10-A_2_1,06:17:54,06:27:31,577
20N-GLOBAUX-10-A_2_1,06:27:31,06:46:41,575
20N-GLOBAUX-10-A_2_1,06:46:41,06:56:20,579
20N-GLOBAUX-10-A_2_1,06:56:20,07:15:30,575
20N-GLOBAUX-10-A_2_1,07:15:30,07:52:50,560
20N-GLOBAUX-10-A_2_1,07:52:50,08:01:35,525
20N-GLOBAUX-10-A_2_1,08:01:35,08:10:22,527
20N-GLOBAUX-10-A_2_1,08:10:22,08:45:22,525
20N-GLOBAUX-10-A_2_1,08:45:22,08:54:06,524
20N-GLOBAUX-10-A_2_1,08:54:06,09:02:51,525
20N-GLOBAUX-10-A_2_1,09:02:51,09:11:34,523
20N-GLOBAUX-10-A_2_1,09:11:34,10:30:19,525
20N-GLOBAUX-10-A_2_1,10:30:19,11:08:39,460
20N-GLOBAUX-10-A_2_1,11:08:39,11:15:59,440
20N-GLOBAUX-10-A_2_1,11:15:59,11:23:25,446
20N-GLOBAUX-10-A_2_1,11:23:25,12:05:25,420
20N-GLOBAUX-10-A_2_1,12:05:25,12:12:28,423
20N-GLOBAUX-10-A_2_1,12:12:28,12:19:28,420
20N-GLOBAUX-10-A_2_1,12:19:28,12:32:48,400
20N-GLOBAUX-10-A_2_1,12:32:48,12:39:23,395
20N-GLOBAUX-10-A_2_1,12:39:23,14:34:53,385
20N-GLOBAUX-10-A_2_1,14:34:53,14:41:15,382
20N-GLOBAUX-10-A_2_1,14:41:15,14:47:40,385
20N-GLOBAUX-10-A_2_1,14:47:40,14:54:00,380
20N-GLOBAUX-10-A_2_1,14:54:00,18:19:20,385
20N-GLOBAUX-10-A_2_1,18:19:20,18:25:44,384
20N-GLOBAUX-10-A_2_1,18:25:44,18:38:54,395
20N-GLOBAUX-10-A_2_1,18:38:54,19:00:39,435
20N-GLOBAUX-10-A_2_1,19:00:39,19:07:53,434
